temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,GasRow,Co2,LPG,timestamp
29.91,46.01,4.42,1960.5,2025-04-04,13:34:31,36.55,1,1492,3921,1176.3,784.2,2025-04-04 13:34:31
29.92,46.08,4.42,1963.0,2025-04-04,13:34:43,36.51,1,1493,3926,1177.8,785.2,2025-04-04 13:34:43
29.92,46.07,4.42,1976.0,2025-04-04,13:34:55,36.46,1,1494,3952,1185.6,790.4,2025-04-04 13:34:55
29.9,46.07,4.43,1960.0,2025-04-04,13:35:08,36.41,1,1495,3920,1176.0,784.0,2025-04-04 13:35:08
29.92,46.02,4.43,1963.5,2025-04-04,13:35:26,36.34,1,1496,3927,1178.1,785.4,2025-04-04 13:35:26
29.93,46.16,4.44,1969.0,2025-04-04,13:35:54,36.22,1,1497,3938,1181.4,787.6,2025-04-04 13:35:54
29.93,46.16,4.44,1957.5,2025-04-04,13:36:07,36.17,1,1498,3915,1174.5,783.0,2025-04-04 13:36:07
29.92,46.22,4.45,1963.0,2025-04-04,13:36:19,36.13,1,1499,3926,1177.8,785.2,2025-04-04 13:36:19
29.91,46.2,4.45,1903.5,2025-04-04,13:36:31,36.08,1,1500,3807,1142.1,761.4,2025-04-04 13:36:31
29.91,46.19,4.45,1960.5,2025-04-04,13:36:43,36.03,1,1501,3921,1176.3,784.2,2025-04-04 13:36:43
29.88,46.22,4.46,1957.0,2025-04-04,13:36:56,35.98,1,1502,3914,1174.2,782.8,2025-04-04 13:36:56
29.88,46.19,4.46,1962.5,2025-04-04,13:37:08,35.93,1,1503,3925,1177.5,785.0,2025-04-04 13:37:08
29.85,46.24,4.48,1961.0,2025-04-04,13:38:24,35.63,1,1504,3922,1176.6,784.4,2025-04-04 13:38:24
29.85,46.21,4.48,1928.0,2025-04-04,13:38:37,35.58,1,1505,3856,1156.8,771.2,2025-04-04 13:38:37
29.78,46.6,4.6,1957.5,2025-04-04,13:45:21,33.97,1,1506,3915,1174.5,783.0,2025-04-04 13:45:21
29.77,46.65,4.6,1954.5,2025-04-04,13:45:34,33.92,1,1507,3909,1172.7,781.8,2025-04-04 13:45:34
29.8,46.68,4.6,1959.5,2025-04-04,13:45:46,33.87,1,1508,3919,1175.7,783.8,2025-04-04 13:45:46
29.79,46.72,4.61,1954.5,2025-04-04,13:46:00,33.82,1,1509,3909,1172.7,781.8,2025-04-04 13:46:00
29.81,46.82,4.61,1960.5,2025-04-04,13:46:13,33.76,1,1510,3921,1176.3,784.2,2025-04-04 13:46:13
29.81,46.83,4.61,1960.0,2025-04-04,13:46:26,33.71,1,1511,3920,1176.0,784.0,2025-04-04 13:46:26
29.78,46.81,4.62,1967.5,2025-04-04,13:46:38,33.66,1,1512,3935,1180.5,787.0,2025-04-04 13:46:38
29.78,46.75,4.62,1994.5,2025-04-04,13:46:50,33.61,1,1513,3989,1196.7,797.8,2025-04-04 13:46:50
29.79,46.78,4.62,1961.0,2025-04-04,13:47:03,33.57,1,1514,3922,1176.6,784.4,2025-04-04 13:47:03
29.77,46.77,4.63,1960.0,2025-04-04,13:47:14,33.52,1,1515,3920,1176.0,784.0,2025-04-04 13:47:14
29.76,46.78,4.63,1960.5,2025-04-04,13:47:27,33.47,1,1516,3921,1176.3,784.2,2025-04-04 13:47:27
29.75,46.81,4.63,1958.5,2025-04-04,13:47:38,33.42,1,1517,3917,1175.1,783.4,2025-04-04 13:47:38
29.75,46.84,4.64,1960.0,2025-04-04,13:47:50,33.38,1,1518,3920,1176.0,784.0,2025-04-04 13:47:50
29.76,46.85,4.64,1960.0,2025-04-04,13:48:03,33.33,1,1519,3920,1176.0,784.0,2025-04-04 13:48:03
29.75,46.84,4.64,1957.0,2025-04-04,13:48:14,33.28,1,1520,3914,1174.2,782.8,2025-04-04 13:48:14
29.75,46.81,4.65,1960.0,2025-04-04,13:48:26,33.23,1,1521,3920,1176.0,784.0,2025-04-04 13:48:26
29.75,46.92,4.65,1932.5,2025-04-04,13:48:38,33.19,1,1522,3865,1159.5,773.0,2025-04-04 13:48:38
29.75,46.94,4.65,1966.5,2025-04-04,13:48:51,33.14,1,1523,3933,1179.9,786.6,2025-04-04 13:48:51
29.74,46.99,4.66,1958.5,2025-04-04,13:49:03,33.09,1,1524,3917,1175.1,783.4,2025-04-04 13:49:03
29.76,46.94,4.66,1958.5,2025-04-04,13:49:15,33.04,1,1525,3917,1175.1,783.4,2025-04-04 13:49:15
29.72,46.91,4.66,1959.0,2025-04-04,13:49:27,32.99,1,1526,3918,1175.4,783.6,2025-04-04 13:49:27
29.7,46.94,4.67,1960.0,2025-04-04,13:49:59,32.87,1,1527,3920,1176.0,784.0,2025-04-04 13:49:59
29.7,47.0,4.68,1969.0,2025-04-04,13:50:11,32.82,1,1528,3938,1181.4,787.6,2025-04-04 13:50:11
29.72,47.02,4.68,1971.0,2025-04-04,13:50:23,32.77,1,1529,3942,1182.6,788.4,2025-04-04 13:50:23
29.7,47.04,4.68,1958.5,2025-04-04,13:50:35,32.72,1,1530,3917,1175.1,783.4,2025-04-04 13:50:35
29.7,46.95,4.69,1960.0,2025-04-04,13:50:47,32.67,1,1531,3920,1176.0,784.0,2025-04-04 13:50:47
29.71,46.93,4.69,1960.5,2025-04-04,13:50:59,32.63,1,1532,3921,1176.3,784.2,2025-04-04 13:50:59
29.69,46.94,4.69,1963.5,2025-04-04,13:51:11,32.58,1,1533,3927,1178.1,785.4,2025-04-04 13:51:11
29.72,46.94,4.7,1959.0,2025-04-04,13:51:23,32.53,1,1534,3918,1175.4,783.6,2025-04-04 13:51:23
29.69,46.98,4.7,1952.0,2025-04-04,13:51:35,32.48,1,1535,3904,1171.2,780.8,2025-04-04 13:51:35
29.69,47.01,4.7,1957.0,2025-04-04,13:51:47,32.44,1,1536,3914,1174.2,782.8,2025-04-04 13:51:47
29.68,47.04,4.71,1960.0,2025-04-04,13:51:59,32.39,1,1537,3920,1176.0,784.0,2025-04-04 13:51:59
29.7,46.98,4.71,1960.5,2025-04-04,13:52:11,32.34,1,1538,3921,1176.3,784.2,2025-04-04 13:52:11
29.69,46.97,4.71,1960.0,2025-04-04,13:52:22,32.29,1,1539,3920,1176.0,784.0,2025-04-04 13:52:22
29.65,46.88,4.72,1960.0,2025-04-04,13:52:35,32.25,1,1540,3920,1176.0,784.0,2025-04-04 13:52:35
29.66,46.91,4.72,1960.0,2025-04-04,13:52:46,32.2,1,1541,3920,1176.0,784.0,2025-04-04 13:52:46
29.67,46.94,4.72,1960.0,2025-04-04,13:52:58,32.15,1,1542,3920,1176.0,784.0,2025-04-04 13:52:58
29.65,46.98,4.73,1961.0,2025-04-04,13:53:11,32.1,1,1543,3922,1176.6,784.4,2025-04-04 13:53:11
29.67,47.03,4.73,1960.0,2025-04-04,13:53:22,32.06,1,1544,3920,1176.0,784.0,2025-04-04 13:53:22
29.65,46.99,4.73,1961.0,2025-04-04,13:53:34,32.01,1,1545,3922,1176.6,784.4,2025-04-04 13:53:34
29.65,46.98,4.74,1960.5,2025-04-04,13:53:46,31.96,1,1546,3921,1176.3,784.2,2025-04-04 13:53:46
29.64,46.99,4.74,1960.0,2025-04-04,13:53:58,31.91,1,1547,3920,1176.0,784.0,2025-04-04 13:53:58
29.64,46.92,4.74,1921.5,2025-04-04,13:54:10,31.87,1,1548,3843,1152.9,768.6,2025-04-04 13:54:10
29.65,47.05,4.75,1945.5,2025-04-04,13:54:22,31.82,1,1549,3891,1167.3,778.2,2025-04-04 13:54:22
29.66,47.1,4.75,1963.0,2025-04-04,13:54:34,31.77,1,1550,3926,1177.8,785.2,2025-04-04 13:54:34
29.66,47.13,4.75,1957.5,2025-04-04,13:54:46,31.72,1,1551,3915,1174.5,783.0,2025-04-04 13:54:46
29.66,47.13,4.76,1954.5,2025-04-04,13:54:58,31.68,1,1552,3909,1172.7,781.8,2025-04-04 13:54:58
29.66,47.06,4.76,1964.5,2025-04-04,13:55:10,31.63,1,1553,3929,1178.7,785.8,2025-04-04 13:55:10
29.64,47.1,4.76,1961.5,2025-04-04,13:55:22,31.58,1,1554,3923,1176.9,784.6,2025-04-04 13:55:22
29.65,47.13,4.77,1961.0,2025-04-04,13:55:34,31.53,1,1555,3922,1176.6,784.4,2025-04-04 13:55:34
29.63,47.17,4.77,1955.5,2025-04-04,13:55:46,31.49,1,1556,3911,1173.3,782.2,2025-04-04 13:55:46
29.64,47.24,4.77,1960.0,2025-04-04,13:55:58,31.44,1,1557,3920,1176.0,784.0,2025-04-04 13:55:58
29.64,47.23,4.78,1937.0,2025-04-04,13:56:10,31.39,1,1558,3874,1162.2,774.8,2025-04-04 13:56:10
29.64,47.17,4.78,1957.5,2025-04-04,13:56:21,31.35,1,1559,3915,1174.5,783.0,2025-04-04 13:56:21
29.64,47.19,4.78,1958.0,2025-04-04,13:56:33,31.3,1,1560,3916,1174.8,783.2,2025-04-04 13:56:33
29.6,47.34,4.79,1957.5,2025-04-04,13:56:45,31.25,1,1561,3915,1174.5,783.0,2025-04-04 13:56:45
29.64,47.32,4.79,1960.5,2025-04-04,13:56:57,31.2,1,1562,3921,1176.3,784.2,2025-04-04 13:56:57
29.62,47.35,4.79,1960.5,2025-04-04,13:57:09,31.16,1,1563,3921,1176.3,784.2,2025-04-04 13:57:09
29.62,47.35,4.8,1960.0,2025-04-04,13:57:21,31.11,1,1564,3920,1176.0,784.0,2025-04-04 13:57:21
29.61,47.34,4.8,1957.0,2025-04-04,13:57:33,31.06,1,1565,3914,1174.2,782.8,2025-04-04 13:57:33
29.62,47.28,4.8,1960.0,2025-04-04,13:57:45,31.01,1,1566,3920,1176.0,784.0,2025-04-04 13:57:45
29.6,47.24,4.81,1959.0,2025-04-04,13:57:57,30.96,1,1567,3918,1175.4,783.6,2025-04-04 13:57:57
29.59,47.22,4.81,1960.0,2025-04-04,13:58:09,30.92,1,1568,3920,1176.0,784.0,2025-04-04 13:58:09
29.62,47.26,4.81,1957.5,2025-04-04,13:58:21,30.87,1,1569,3915,1174.5,783.0,2025-04-04 13:58:21
29.62,47.34,4.82,1961.5,2025-04-04,13:58:33,30.82,1,1570,3923,1176.9,784.6,2025-04-04 13:58:33
29.61,47.37,4.82,1946.5,2025-04-04,13:58:45,30.78,1,1571,3893,1167.9,778.6,2025-04-04 13:58:45
29.64,47.4,4.82,1958.0,2025-04-04,13:58:57,30.73,1,1572,3916,1174.8,783.2,2025-04-04 13:58:57
29.62,47.38,4.83,2007.5,2025-04-04,13:59:09,30.68,1,1573,4015,1204.5,803.0,2025-04-04 13:59:09
29.63,47.44,4.83,1957.0,2025-04-04,13:59:21,30.63,1,1574,3914,1174.2,782.8,2025-04-04 13:59:21
29.62,47.42,4.83,1969.0,2025-04-04,13:59:32,30.59,1,1575,3938,1181.4,787.6,2025-04-04 13:59:32
29.62,47.45,4.84,1961.0,2025-04-04,13:59:48,30.52,1,1576,3922,1176.6,784.4,2025-04-04 13:59:48
29.61,47.46,4.84,1959.5,2025-04-04,14:00:00,30.48,1,1577,3919,1175.7,783.8,2025-04-04 14:00:00
29.61,47.43,4.84,1960.5,2025-04-04,14:00:12,30.43,1,1578,3921,1176.3,784.2,2025-04-04 14:00:12
29.6,47.43,4.85,1962.5,2025-04-04,14:00:24,30.38,1,1579,3925,1177.5,785.0,2025-04-04 14:00:24
29.63,47.46,4.85,1961.0,2025-04-04,14:00:36,30.33,1,1580,3922,1176.6,784.4,2025-04-04 14:00:36
29.63,47.48,4.85,1960.0,2025-04-04,14:00:50,30.28,1,1581,3920,1176.0,784.0,2025-04-04 14:00:50
29.62,47.41,4.86,1965.5,2025-04-04,14:01:02,30.23,1,1582,3931,1179.3,786.2,2025-04-04 14:01:02
29.6,47.27,4.86,2008.0,2025-04-04,14:01:14,30.18,1,1583,4016,1204.8,803.2,2025-04-04 14:01:14
29.63,47.35,4.86,1963.5,2025-04-04,14:01:26,30.13,1,1584,3927,1178.1,785.4,2025-04-04 14:01:26
29.59,47.37,4.87,1960.0,2025-04-04,14:01:38,30.09,1,1585,3920,1176.0,784.0,2025-04-04 14:01:38
29.6,47.37,4.87,1923.0,2025-04-04,14:01:53,30.03,1,1586,3846,1153.8,769.2,2025-04-04 14:01:53
29.6,47.44,4.88,1961.5,2025-04-04,14:02:05,29.98,1,1587,3923,1176.9,784.6,2025-04-04 14:02:05
29.57,47.46,4.88,1915.5,2025-04-04,14:02:18,29.93,1,1588,3831,1149.3,766.2,2025-04-04 14:02:18
29.59,47.51,4.88,1960.5,2025-04-04,14:02:29,29.88,1,1589,3921,1176.3,784.2,2025-04-04 14:02:29
29.59,47.55,4.88,1960.0,2025-04-04,14:02:41,29.84,1,1590,3920,1176.0,784.0,2025-04-04 14:02:41
29.61,47.54,4.89,1960.0,2025-04-04,14:02:54,29.78,1,1591,3920,1176.0,784.0,2025-04-04 14:02:54
29.6,47.55,4.89,1960.0,2025-04-04,14:03:06,29.74,1,1592,3920,1176.0,784.0,2025-04-04 14:03:06
29.6,47.55,4.9,1960.0,2025-04-04,14:03:18,29.69,1,1593,3920,1176.0,784.0,2025-04-04 14:03:18
29.58,47.49,4.9,1929.0,2025-04-04,14:03:30,29.64,1,1594,3858,1157.4,771.6,2025-04-04 14:03:30
29.6,47.53,4.9,1958.5,2025-04-04,14:03:42,29.59,1,1595,3917,1175.1,783.4,2025-04-04 14:03:42
29.59,47.53,4.91,1969.0,2025-04-04,14:03:54,29.55,1,1596,3938,1181.4,787.6,2025-04-04 14:03:54
29.6,47.5,4.91,1961.5,2025-04-04,14:04:06,29.5,1,1597,3923,1176.9,784.6,2025-04-04 14:04:06
29.59,47.56,4.91,1961.5,2025-04-04,14:04:18,29.45,1,1598,3923,1176.9,784.6,2025-04-04 14:04:18
29.59,47.55,4.92,1951.5,2025-04-04,14:04:29,29.41,1,1599,3903,1170.9,780.6,2025-04-04 14:04:29
29.59,47.56,4.92,1955.0,2025-04-04,14:04:41,29.36,1,1600,3910,1173.0,782.0,2025-04-04 14:04:41
29.58,47.57,4.92,1959.0,2025-04-04,14:04:53,29.31,1,1601,3918,1175.4,783.6,2025-04-04 14:04:53
29.56,47.58,4.92,1962.0,2025-04-04,14:05:05,29.26,1,1602,3924,1177.2,784.8,2025-04-04 14:05:05
29.56,47.45,4.93,1958.5,2025-04-04,14:05:22,29.2,1,1603,3917,1175.1,783.4,2025-04-04 14:05:22
29.55,47.53,4.93,1960.0,2025-04-04,14:05:34,29.15,1,1604,3920,1176.0,784.0,2025-04-04 14:05:34
29.55,47.55,4.94,1960.0,2025-04-04,14:05:46,29.1,1,1605,3920,1176.0,784.0,2025-04-04 14:05:46
29.54,47.6,4.94,1962.0,2025-04-04,14:05:58,29.05,1,1606,3924,1177.2,784.8,2025-04-04 14:05:58
29.55,47.58,4.94,1959.0,2025-04-04,14:06:10,29.01,1,1607,3918,1175.4,783.6,2025-04-04 14:06:10
29.54,47.55,4.95,1957.5,2025-04-04,14:06:22,28.96,1,1608,3915,1174.5,783.0,2025-04-04 14:06:22
29.53,47.59,4.95,1963.0,2025-04-04,14:06:34,28.91,1,1609,3926,1177.8,785.2,2025-04-04 14:06:34
29.55,47.61,4.95,1960.0,2025-04-04,14:06:48,28.85,1,1610,3920,1176.0,784.0,2025-04-04 14:06:48
29.56,47.63,4.96,1960.0,2025-04-04,14:07:00,28.81,1,1611,3920,1176.0,784.0,2025-04-04 14:07:00
29.57,47.67,4.96,1960.5,2025-04-04,14:07:12,28.76,1,1612,3921,1176.3,784.2,2025-04-04 14:07:12
29.57,47.66,4.96,1959.5,2025-04-04,14:07:24,28.71,1,1613,3919,1175.7,783.8,2025-04-04 14:07:24
29.57,47.65,4.97,1960.0,2025-04-04,14:07:36,28.66,1,1614,3920,1176.0,784.0,2025-04-04 14:07:36
29.55,47.62,4.97,1960.0,2025-04-04,14:07:51,28.6,1,1615,3920,1176.0,784.0,2025-04-04 14:07:51
29.54,47.64,4.97,1958.5,2025-04-04,14:08:03,28.56,1,1616,3917,1175.1,783.4,2025-04-04 14:08:03
29.54,47.67,4.98,1962.0,2025-04-04,14:08:24,28.47,1,1617,3924,1177.2,784.8,2025-04-04 14:08:24
29.54,47.65,4.98,1964.0,2025-04-04,14:08:36,28.43,1,1618,3928,1178.4,785.6,2025-04-04 14:08:36
29.53,47.7,4.99,1968.5,2025-04-04,14:08:48,28.38,1,1619,3937,1181.1,787.4,2025-04-04 14:08:48
29.52,47.67,4.99,1960.5,2025-04-04,14:09:00,28.33,1,1620,3921,1176.3,784.2,2025-04-04 14:09:00
29.52,47.75,4.99,1961.5,2025-04-04,14:09:12,28.28,1,1621,3923,1176.9,784.6,2025-04-04 14:09:12
29.52,47.84,5.0,1958.0,2025-04-04,14:09:24,28.23,1,1622,3916,1174.8,783.2,2025-04-04 14:09:24
29.53,47.83,5.0,1961.0,2025-04-04,14:09:36,28.19,1,1623,3922,1176.6,784.4,2025-04-04 14:09:36
29.52,47.8,5.0,1962.0,2025-04-04,14:09:48,28.14,1,1624,3924,1177.2,784.8,2025-04-04 14:09:48
29.52,47.81,5.01,1961.5,2025-04-04,14:10:00,28.09,1,1625,3923,1176.9,784.6,2025-04-04 14:10:00
29.5,47.83,5.01,1951.5,2025-04-04,14:10:15,28.03,1,1626,3903,1170.9,780.6,2025-04-04 14:10:15
29.51,47.83,5.01,1963.5,2025-04-04,14:10:27,27.98,1,1627,3927,1178.1,785.4,2025-04-04 14:10:27
29.52,47.84,5.02,1960.5,2025-04-04,14:10:40,27.93,1,1628,3921,1176.3,784.2,2025-04-04 14:10:40
29.52,47.97,5.02,1963.0,2025-04-04,14:10:52,27.89,1,1629,3926,1177.8,785.2,2025-04-04 14:10:52
29.51,47.97,5.02,1965.5,2025-04-04,14:11:04,27.84,1,1630,3931,1179.3,786.2,2025-04-04 14:11:04
29.52,48.04,5.03,1963.0,2025-04-04,14:11:16,27.79,1,1631,3926,1177.8,785.2,2025-04-04 14:11:16
29.5,47.94,5.03,1964.5,2025-04-04,14:11:28,27.74,1,1632,3929,1178.7,785.8,2025-04-04 14:11:28
29.49,47.92,5.03,1962.5,2025-04-04,14:11:40,27.69,1,1633,3925,1177.5,785.0,2025-04-04 14:11:40
29.49,47.96,5.04,1960.5,2025-04-04,14:11:52,27.65,1,1634,3921,1176.3,784.2,2025-04-04 14:11:52
29.49,47.99,5.04,1960.0,2025-04-04,14:12:06,27.59,1,1635,3920,1176.0,784.0,2025-04-04 14:12:06
29.5,47.93,5.04,1971.5,2025-04-04,14:12:17,27.55,1,1636,3943,1182.9,788.6,2025-04-04 14:12:17
29.47,47.98,5.05,1962.5,2025-04-04,14:12:30,27.5,1,1637,3925,1177.5,785.0,2025-04-04 14:12:30
29.46,47.98,5.05,1960.0,2025-04-04,14:12:41,27.45,1,1638,3920,1176.0,784.0,2025-04-04 14:12:41
29.46,48.03,5.06,1962.0,2025-04-04,14:12:54,27.4,1,1639,3924,1177.2,784.8,2025-04-04 14:12:54
29.45,48.07,5.06,1958.5,2025-04-04,14:13:06,27.35,1,1640,3917,1175.1,783.4,2025-04-04 14:13:06
29.45,48.14,5.06,1987.0,2025-04-04,14:13:18,27.31,1,1641,3974,1192.2,794.8,2025-04-04 14:13:18
29.46,48.21,5.07,1966.0,2025-04-04,14:13:30,27.26,1,1642,3932,1179.6,786.4,2025-04-04 14:13:30
29.42,48.25,5.07,1960.0,2025-04-04,14:13:42,27.21,1,1643,3920,1176.0,784.0,2025-04-04 14:13:42
29.42,48.22,5.07,1962.5,2025-04-04,14:13:54,27.16,1,1644,3925,1177.5,785.0,2025-04-04 14:13:54
29.42,48.15,5.08,1957.5,2025-04-04,14:14:06,27.11,1,1645,3915,1174.5,783.0,2025-04-04 14:14:06
29.41,48.25,5.08,1960.5,2025-04-04,14:14:18,27.06,1,1646,3921,1176.3,784.2,2025-04-04 14:14:18
29.44,48.29,5.08,2015.0,2025-04-04,14:14:33,27.01,1,1647,4030,1209.0,806.0,2025-04-04 14:14:33
29.42,48.19,5.09,1960.0,2025-04-04,14:14:45,26.96,1,1648,3920,1176.0,784.0,2025-04-04 14:14:45
29.43,48.29,5.09,1963.0,2025-04-04,14:14:57,26.91,1,1649,3926,1177.8,785.2,2025-04-04 14:14:57
29.4,48.29,5.09,1959.5,2025-04-04,14:15:12,26.85,1,1650,3919,1175.7,783.8,2025-04-04 14:15:12
29.39,48.22,5.1,1961.5,2025-04-04,14:15:24,26.81,1,1651,3923,1176.9,784.6,2025-04-04 14:15:24
29.42,48.24,5.1,1963.5,2025-04-04,14:15:36,26.76,1,1652,3927,1178.1,785.4,2025-04-04 14:15:36
29.4,48.22,5.1,1959.5,2025-04-04,14:15:48,26.71,1,1653,3919,1175.7,783.8,2025-04-04 14:15:48
29.41,48.13,5.11,1981.0,2025-04-04,14:16:00,26.66,1,1654,3962,1188.6,792.4,2025-04-04 14:16:00
29.42,48.05,5.11,1958.5,2025-04-04,14:16:12,26.61,1,1655,3917,1175.1,783.4,2025-04-04 14:16:12
29.41,48.04,5.11,1965.5,2025-04-04,14:16:24,26.57,1,1656,3931,1179.3,786.2,2025-04-04 14:16:24
29.41,48.02,5.12,1966.0,2025-04-04,14:16:36,26.52,1,1657,3932,1179.6,786.4,2025-04-04 14:16:36
29.42,47.96,5.12,1962.0,2025-04-04,14:16:48,26.47,1,1658,3924,1177.2,784.8,2025-04-04 14:16:48
29.42,48.07,5.12,1960.5,2025-04-04,14:17:00,26.42,1,1659,3921,1176.3,784.2,2025-04-04 14:17:00
29.42,48.13,5.13,1952.5,2025-04-04,14:17:12,26.38,1,1660,3905,1171.5,781.0,2025-04-04 14:17:12
29.42,48.16,5.13,1978.5,2025-04-04,14:17:24,26.33,1,1661,3957,1187.1,791.4,2025-04-04 14:17:24
29.43,48.13,5.13,1966.0,2025-04-04,14:17:36,26.28,1,1662,3932,1179.6,786.4,2025-04-04 14:17:36
29.43,48.18,5.14,1967.0,2025-04-04,14:17:47,26.23,1,1663,3934,1180.2,786.8,2025-04-04 14:17:47
29.45,48.19,5.14,1963.5,2025-04-04,14:17:59,26.19,1,1664,3927,1178.1,785.4,2025-04-04 14:17:59
29.46,48.17,5.14,1960.0,2025-04-04,14:18:12,26.14,1,1665,3920,1176.0,784.0,2025-04-04 14:18:12
29.46,48.13,5.15,1962.5,2025-04-04,14:18:23,26.09,1,1666,3925,1177.5,785.0,2025-04-04 14:18:23
29.46,48.17,5.15,1960.0,2025-04-04,14:18:36,26.04,1,1667,3920,1176.0,784.0,2025-04-04 14:18:36
29.45,47.99,5.15,2017.5,2025-04-04,14:18:48,25.99,1,1668,4035,1210.5,807.0,2025-04-04 14:18:48
29.46,48.08,5.16,1963.5,2025-04-04,14:19:02,25.94,1,1669,3927,1178.1,785.4,2025-04-04 14:19:02
29.45,48.13,5.16,1967.0,2025-04-04,14:19:14,25.89,1,1670,3934,1180.2,786.8,2025-04-04 14:19:14
29.46,48.24,5.16,1960.0,2025-04-04,14:19:26,25.84,1,1671,3920,1176.0,784.0,2025-04-04 14:19:26
29.45,48.25,5.17,1958.5,2025-04-04,14:19:38,25.79,1,1672,3917,1175.1,783.4,2025-04-04 14:19:38
29.44,48.18,5.17,1960.0,2025-04-04,14:19:50,25.75,1,1673,3920,1176.0,784.0,2025-04-04 14:19:50
29.46,48.18,5.17,1960.0,2025-04-04,14:20:02,25.7,1,1674,3920,1176.0,784.0,2025-04-04 14:20:02
29.46,48.21,5.18,1961.0,2025-04-04,14:20:14,25.65,1,1675,3922,1176.6,784.4,2025-04-04 14:20:14
29.44,48.12,5.18,1962.0,2025-04-04,14:20:26,25.6,1,1676,3924,1177.2,784.8,2025-04-04 14:20:26
29.44,48.09,5.18,1965.5,2025-04-04,14:20:38,25.56,1,1677,3931,1179.3,786.2,2025-04-04 14:20:38
29.44,48.13,5.19,1961.5,2025-04-04,14:20:50,25.51,1,1678,3923,1176.9,784.6,2025-04-04 14:20:50
29.43,47.98,5.19,1967.5,2025-04-04,14:21:02,25.46,1,1679,3935,1180.5,787.0,2025-04-04 14:21:02
29.44,48.05,5.19,1968.0,2025-04-04,14:21:14,25.41,1,1680,3936,1180.8,787.2,2025-04-04 14:21:14
29.42,48.1,5.2,1960.5,2025-04-04,14:21:26,25.36,1,1681,3921,1176.3,784.2,2025-04-04 14:21:26
29.43,48.05,5.2,1961.5,2025-04-04,14:21:38,25.32,1,1682,3923,1176.9,784.6,2025-04-04 14:21:38
29.44,48.15,5.2,1959.5,2025-04-04,14:21:50,25.27,1,1683,3919,1175.7,783.8,2025-04-04 14:21:50
29.43,48.14,5.21,2020.5,2025-04-04,14:22:02,25.22,1,1684,4041,1212.3,808.2,2025-04-04 14:22:02
29.46,48.14,5.21,1969.5,2025-04-04,14:22:14,25.17,1,1685,3939,1181.7,787.8,2025-04-04 14:22:14
29.46,48.07,5.21,1953.0,2025-04-04,14:22:26,25.13,1,1686,3906,1171.8,781.2,2025-04-04 14:22:26
29.45,48.06,5.22,1960.5,2025-04-04,14:22:38,25.08,1,1687,3921,1176.3,784.2,2025-04-04 14:22:38
29.43,48.12,5.22,1963.0,2025-04-04,14:22:50,25.03,1,1688,3926,1177.8,785.2,2025-04-04 14:22:50
29.44,48.08,5.22,1957.5,2025-04-04,14:23:02,24.98,1,1689,3915,1174.5,783.0,2025-04-04 14:23:02
29.45,47.94,5.23,1962.5,2025-04-04,14:23:14,24.94,1,1690,3925,1177.5,785.0,2025-04-04 14:23:14
29.44,48.07,5.23,1960.0,2025-04-04,14:23:26,24.89,1,1691,3920,1176.0,784.0,2025-04-04 14:23:26
29.45,48.14,5.23,1963.5,2025-04-04,14:23:38,24.84,1,1692,3927,1178.1,785.4,2025-04-04 14:23:38
29.44,48.23,5.24,1960.5,2025-04-04,14:23:50,24.79,1,1693,3921,1176.3,784.2,2025-04-04 14:23:50
29.45,48.24,5.24,1960.0,2025-04-04,14:24:02,24.74,1,1694,3920,1176.0,784.0,2025-04-04 14:24:02
29.44,48.2,5.24,1961.5,2025-04-04,14:24:14,24.7,1,1695,3923,1176.9,784.6,2025-04-04 14:24:14
29.45,48.15,5.25,1960.0,2025-04-04,14:24:26,24.65,1,1696,3920,1176.0,784.0,2025-04-04 14:24:26
29.48,48.21,5.25,1958.0,2025-04-04,14:24:38,24.6,1,1697,3916,1174.8,783.2,2025-04-04 14:24:38
29.46,48.28,5.25,1961.0,2025-04-04,14:24:50,24.55,1,1698,3922,1176.6,784.4,2025-04-04 14:24:50
29.48,48.25,5.26,1960.0,2025-04-04,14:25:02,24.51,1,1699,3920,1176.0,784.0,2025-04-04 14:25:02
29.46,48.29,5.26,1963.0,2025-04-04,14:25:14,24.46,1,1700,3926,1177.8,785.2,2025-04-04 14:25:14
29.47,48.33,5.26,1960.0,2025-04-04,14:25:26,24.41,1,1701,3920,1176.0,784.0,2025-04-04 14:25:26
29.48,48.39,5.27,1961.0,2025-04-04,14:25:37,24.37,1,1702,3922,1176.6,784.4,2025-04-04 14:25:37
29.48,48.38,5.27,1955.5,2025-04-04,14:25:49,24.32,1,1703,3911,1173.3,782.2,2025-04-04 14:25:49
29.47,48.35,5.27,1960.5,2025-04-04,14:26:01,24.27,1,1704,3921,1176.3,784.2,2025-04-04 14:26:01
29.48,48.33,5.28,1964.5,2025-04-04,14:26:13,24.23,1,1705,3929,1178.7,785.8,2025-04-04 14:26:13
29.47,48.32,5.28,1967.5,2025-04-04,14:26:25,24.18,1,1706,3935,1180.5,787.0,2025-04-04 14:26:25
29.46,48.31,5.28,1967.0,2025-04-04,14:26:37,24.13,1,1707,3934,1180.2,786.8,2025-04-04 14:26:37
29.45,48.29,5.29,1967.0,2025-04-04,14:26:49,24.08,1,1708,3934,1180.2,786.8,2025-04-04 14:26:49
